Time,5G NR Net PDSCH Throughput,5G NR Scheduled PDSCH Throughput,Latitude,Longitude,Home Operator,PCI,MNC,MCC
12-10-24 10:46,822.272,958.032,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,549.032,617.096,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,456.864,619.952,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,499.712,499.712,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,448.744,531.864,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,511.816,528.832,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,540.104,600,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,598.2,737.704,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,619.04,738.816,1.222486,103.848811,SingTel,169,1,525
12-10-24 10:46,752.4,793.416,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1082.248,1302.712,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,910.792,938.688,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,938.544,938.544,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1022.04,1092.072,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,774.648,847.824,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,939.224,974.512,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,615.112,789.664,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,881.504,1016.792,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1225.688,1268.024,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1228.552,1487.672,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1225.816,1423.064,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1211.368,1465.4,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1225.688,1338.24,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:46,1211.552,1416.632,1.222485,103.848812,SingTel,169,1,525
12-10-24 10:46,1126.2,1207.784,1.222485,103.848812,SingTel,169,1,525
12-10-24 10:47,849.72,1002.056,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,672.384,697.688,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,598.416,648.96,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,613.592,677.096,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,567.704,625.8,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,874.752,1077.176,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,789.976,844.008,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,689.28,795.768,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,540.704,583.056,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,718.328,735.376,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,477.456,517.8,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,585.752,627.408,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,716,822.064,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,854.216,871.264,1.222486,103.848812,SingTel,169,1,525
12-10-24 10:47,1236.216,1395.28,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,996.912,1134.264,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,879.52,1083.624,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,739.176,956.728,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,535.048,555.192,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,535.464,658.896,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,480.216,503.232,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,575.792,575.792,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,589.496,654.576,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,551.68,596.92,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,623.592,728.288,1.222485,103.848813,SingTel,169,1,525
12-10-24 10:47,569.984,679.696,1.222485,103.848813,SingTel,169,1,525
12-10-24 10:47,640.872,723.648,1.222485,103.848813,SingTel,169,1,525
12-10-24 10:47,581.416,628.928,1.222485,103.848813,SingTel,169,1,525
12-10-24 10:47,554.424,653.48,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,640.384,681.712,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,653.56,746.216,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,723.464,757.16,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,612.984,686.688,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,711.136,831.712,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,664.952,751,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,703.912,846.96,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,854.808,998.632,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,703.384,775.048,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,589.24,667.24,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,630.336,648.352,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,964.992,1068.024,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,1209.792,1344.816,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,1233.728,1276.408,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,908.328,975.976,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,744.512,831.064,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,674.552,756.168,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,656.128,719.136,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,646.576,778.784,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,563.536,609.288,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,717.32,826.8,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,656.936,679.144,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,610.32,797.896,1.222486,103.848813,SingTel,169,1,525
12-10-24 10:47,681,708.016,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,553.104,599.216,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,646.624,682.624,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,778.136,922.504,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,669.768,719.856,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,679.36,824.536,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,636.128,655.632,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,1049.368,1350.84,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,637.856,758.208,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,550.224,795.416,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,1091.456,1242.984,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,622.304,663.776,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,654.896,678.088,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,588.096,645.432,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,596.52,729.312,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,712.248,856.288,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,736.448,780.336,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,749.536,794.192,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,779.088,806.984,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,1003.488,1131.552,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,1204.048,1245.376,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,639.368,748.856,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,530.784,589.184,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,714.448,795.552,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,597.936,620.944,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,733.648,825.576,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,679.344,782.112,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,711.912,779.072,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,687.336,817.888,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,642.464,666.224,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,770.92,851.84,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,896.208,927.456,1.222486,103.848814,SingTel,169,1,525
12-10-24 10:47,872.272,932.288,1.222485,103.848814,SingTel,169,1,525
12-10-24 10:47,818.608,818.608,1.222485,103.848814,SingTel,169,1,525
12-10-24 10:47,702.056,888.728,1.222486,103.848815,SingTel,169,1,525
12-10-24 10:47,805.36,994.944,1.222486,103.848815,SingTel,169,1,525
12-10-24 10:47,1167.128,1249.136,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,711.728,714.584,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,440.072,531.808,1.222485,103.848814,SingTel,169,1,525
12-10-24 10:47,29.8,29.8,1.222485,103.848814,SingTel,169,1,525
12-10-24 10:47,0,0,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,2.664,2.664,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,161.472,161.472,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,0.752,0.752,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,829.024,1181.096,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,906.832,1029.272,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,812.936,964.992,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,828.264,951.296,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,747.68,899.312,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,720.224,884.144,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,700.152,813.752,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,726.016,841.6,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,644.192,849.36,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,593.352,615.56,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,729.296,883.568,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,690.192,840.304,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,716.24,819.776,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:47,638.48,798.752,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,824.688,855.672,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,621.68,646.432,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,682.056,757.84,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,798,897.12,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,713.28,743.776,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,739.336,817.072,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:47,688.864,858.104,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:47,495.272,547.968,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:47,816.048,862.584,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,796.848,903.232,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,843.2,909.792,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,839.928,1061.824,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,717.144,907.008,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,716.192,716.192,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,692.416,719.432,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,677.28,854.48,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,613.384,665.016,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,697.416,747.448,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,629.032,698.752,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,693.168,759.264,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,686.76,777.512,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,629.888,677.408,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,604.224,650.984,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,688.864,776.016,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,610.448,627.496,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,592.336,676.384,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,761.64,874.32,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,728.448,845.016,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,1293.984,1510.656,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,894.12,1229.456,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,967.784,967.784,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,1142.064,1224.064,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,945.04,975.056,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,663.968,706.48,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,830.928,923.856,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,1141.488,1351.416,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,873.76,1099.424,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,654.272,795.184,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,974.92,974.92,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,871.488,871.488,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,1102.864,1102.864,1.222485,103.848815,SingTel,169,1,525
12-10-24 10:48,800.688,938.704,1.222486,103.848815,SingTel,169,1,525
12-10-24 10:48,745.912,913.44,1.222486,103.848815,SingTel,169,1,525
12-10-24 10:48,677.176,726.112,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,606.76,637.768,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,698.064,759.336,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,1171.544,1362.632,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,1130.848,1215.528,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,560.776,640.84,1.222485,103.848816,SingTel,169,1,525
12-10-24 10:48,690.016,783.584,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,737.144,854.432,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,1189.688,1189.688,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,904.976,979.52,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,710,774.056,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,710.624,797.392,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,734.152,893.744,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,653.736,715.288,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,691.368,762.632,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,674.192,746.424,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,554.704,554.704,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,555.384,596.704,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,727.768,828.648,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,1176.048,1304.112,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,719.88,807.28,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,995.624,1342.24,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,704.176,788.36,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,691.288,772.32,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,599.544,637.792,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,687.696,771,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,637.792,714.344,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,558.592,585.392,1.222487,103.848816,SingTel,169,1,525
12-10-24 10:48,565.696,611.12,1.222487,103.848816,SingTel,169,1,525
12-10-24 10:48,640.416,730.976,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,575.52,697.952,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,633.8,649.424,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,629.904,656.912,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,819.44,963.512,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,1169.952,1254.664,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,637.752,659.264,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,734.456,832.512,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,905.536,964.072,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,952.072,1063.648,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,808.656,936.744,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,959.64,1101.584,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,896.12,1002.568,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,651.48,780.064,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,847.336,1118.936,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,823.424,841.44,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,745.512,797.168,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,789.424,789.424,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,701.088,701.088,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,857.912,1034.272,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,578.264,676.656,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,907.84,1040.032,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,709.416,832.464,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,726.512,726.512,1.222486,103.848816,SingTel,169,1,525
12-10-24 10:48,684.496,815.592,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,939.976,939.976,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,907.208,1054.544,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,621.536,715.68,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,658.328,763.632,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,665.256,688.632,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,707.88,836.448,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,1192.288,1310.592,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,1068.016,1291.376,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,897.224,980.336,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,553.44,647.952,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,478.36,547.056,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,356.856,356.856,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,821.256,856.272,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,451.8,451.8,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,541.528,659.488,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,494.352,533.536,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,476.664,553.44,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,198.392,244.032,1.222486,103.848817,SingTel,265,1,525
12-10-24 10:48,2.048,2.048,1.222486,103.848817,SingTel,265,1,525
12-10-24 10:48,17.736,22.48,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,826.072,1268.408,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,711.72,977.088,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,673.2,719.6,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,655.336,655.336,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,707.568,732.08,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,710.6,883.248,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,766.584,987.144,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,738.624,789.64,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,712.016,761.048,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,831.32,980.6,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:48,980.792,1104.328,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:49,1165.76,1271.28,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:49,691.56,794.44,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:49,739.232,949.792,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:49,639.952,816.248,1.222486,103.848817,SingTel,169,1,525
12-10-24 10:49,648.232,767.968,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,541.224,636.248,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,742.512,797.048,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,732.448,867.496,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,560.2,599.4,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,766.304,872.072,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,426.944,532.552,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,650.936,842.568,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,648.152,721.2,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,508.288,586.928,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,594.712,640.736,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,996.656,1142.728,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,855.696,883.592,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,555.472,631.504,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,634.12,634.12,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,716.76,826.76,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,627.56,719.104,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,568.208,650.224,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,586.456,726.592,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,574.256,593.76,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,487.896,487.896,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,632.528,657.048,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,669.064,726.704,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,677.368,723.392,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,687.096,754.776,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,696.08,768.888,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,580.288,615.976,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,470.928,555.976,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,1012.576,1156.112,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,1292.52,1371.552,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,1193.096,1348.04,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,1206.984,1288.544,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,1042.816,1141.896,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,2.384,2.384,1.222485,103.848817,SingTel,265,1,525
12-10-24 10:49,2.224,2.224,1.222485,103.848817,SingTel,265,1,525
12-10-24 10:49,24.096,25.88,1.222485,103.848817,SingTel,265,1,525
12-10-24 10:49,2.168,2.168,1.222485,103.848817,SingTel,265,1,525
12-10-24 10:49,3.768,3.768,1.222485,103.848817,SingTel,169,1,525
12-10-24 10:49,1152.456,1525.24,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,770.928,934.656,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,894.4,1002.472,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,1290.624,1468.368,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,1292.632,1378.672,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,1197.6,1265.64,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,959.56,975.056,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,779.8,894.96,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,712.088,854.408,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,685.216,708.6,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,617.44,660.72,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,679.288,782.368,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,999.2,999.2,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,732.272,861.64,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,669.104,815.632,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,698.112,810.688,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,625.472,808.648,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,705.472,720.976,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,738.984,906.096,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,535.744,601.808,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,523.744,565.08,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,702.704,771.224,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,613.56,641.448,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,642.928,714.696,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,632.92,781.52,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,592.432,678.688,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,707.048,861.472,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,664.592,887.696,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,508.08,770.896,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,596.648,618.168,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,625.384,659.896,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,801.496,801.496,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,528.52,553.032,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,916.752,916.752,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,812.016,862.048,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,542.48,626.736,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,689.816,792.184,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,665.936,748,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,640.776,857.424,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,640.8,683.32,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,703.936,860.936,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,701.752,820.008,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,613.288,676.312,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,782.32,843.352,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,712.32,848.864,1.222484,103.848817,SingTel,169,1,525
12-10-24 10:49,798.256,896.928,1.222483,103.848817,SingTel,169,1,525
12-10-24 10:49,743.776,925.336,1.222483,103.848817,SingTel,169,1,525
12-10-24 10:49,648.688,672.448,1.222483,103.848817,SingTel,169,1,525
12-10-24 10:49,675.728,844.208,1.222483,103.848817,SingTel,169,1,525
12-10-24 10:49,611.72,627.848,1.222483,103.848817,SingTel,169,1,525
