Time,SS-RSRP,SS-RSRQ,SS-SINR,Distance to BTS,Operator,Home Operator,Technology,MCC,MNC,Latitude,Longitude,PCI 5G NR
12/10/2024 11:22:45,-99.7,-17.6,,,SingTel,SingTel,No service,525,1,1.23874100,103.86261500,583
12/10/2024 11:22:45,-98.3,-19.2,,,SingTel,SingTel,No service,525,1,1.23874100,103.86261500,745
12/10/2024 11:22:45,-96.6,-17.1,,,SingTel,SingTel,No service,525,1,1.23874100,103.86261500,763
12/10/2024 11:22:44,-99.3,-20,,,SingTel,SingTel,No service,525,1,1.23865200,103.86258300,583
12/10/2024 11:22:44,-97.9,-18.9,,,SingTel,SingTel,No service,525,1,1.23865200,103.86258300,745
12/10/2024 11:22:44,-95.7,-16.8,,,SingTel,SingTel,No service,525,1,1.23865200,103.86258300,763
12/10/2024 11:22:42,-103.6,-22.1,,,SingTel,SingTel,No service,525,1,1.23862900,103.86257300,583
12/10/2024 11:22:42,-97.8,-18.6,,,SingTel,SingTel,No service,525,1,1.23862900,103.86257300,745
12/10/2024 11:22:42,-94.5,-15.9,,,SingTel,SingTel,No service,525,1,1.23862900,103.86257300,763
12/10/2024 11:22:41,-100.3,-21,,,SingTel,SingTel,No service,525,1,1.23855800,103.86254800,583
12/10/2024 11:22:41,-97.5,-18.2,,,SingTel,SingTel,No service,525,1,1.23855800,103.86254800,745
12/10/2024 11:22:41,-94.6,-16.2,,,SingTel,SingTel,No service,525,1,1.23855800,103.86254800,763
12/10/2024 11:22:40,-97,-17.5,,,SingTel,SingTel,No service,525,1,1.23851100,103.86253300,763
12/10/2024 11:22:39,-96.8,-18.4,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,583
12/10/2024 11:22:39,-99.3,-18.6,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,745
12/10/2024 11:22:39,-94.8,-15.7,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,763
12/10/2024 11:22:39,-95.7,-20.5,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,850
12/10/2024 11:22:38,-102.1,-20.6,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,583
12/10/2024 11:22:38,-99,-18,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,745
12/10/2024 11:22:38,-95.6,-15.5,,,SingTel,SingTel,No service,525,1,1.23842400,103.86250500,763
12/10/2024 11:22:37,-99.3,-18.4,,,SingTel,SingTel,No service,525,1,1.23837800,103.86248200,583
12/10/2024 11:22:37,-101.6,-18.7,,,SingTel,SingTel,No service,525,1,1.23837800,103.86248200,745
12/10/2024 11:22:37,-101.2,-17.5,,,SingTel,SingTel,No service,525,1,1.23837800,103.86248200,763
12/10/2024 11:22:36,-103,-20.7,,,SingTel,SingTel,No service,525,1,1.23833000,103.86246100,583
12/10/2024 11:22:36,-99.1,-18.6,,,SingTel,SingTel,No service,525,1,1.23833000,103.86246100,745
12/10/2024 11:22:36,-95,-15.4,,,SingTel,SingTel,No service,525,1,1.23833000,103.86246100,763
12/10/2024 11:22:35,-100.8,-21.4,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,583
12/10/2024 11:22:35,-98.2,-19.2,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,745
12/10/2024 11:22:35,-103.5,-18.3,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,763
12/10/2024 11:22:34,-103.7,-18.9,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,583
12/10/2024 11:22:34,-152.5,-41.4,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,763
12/10/2024 11:22:32,-152.8,-41.7,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,583
12/10/2024 11:22:32,-94.6,-15.1,,,SingTel,SingTel,No service,525,1,1.23828500,103.86244500,763
12/10/2024 11:22:19,-108.5,-14.1,,,SingTel,SingTel,5G NR,525,1,1.23763500,103.86216000,733
12/10/2024 11:22:17,-106.4,-14.5,,,SingTel,SingTel,5G NR,525,1,1.23757300,103.86213800,733
12/10/2024 11:22:16,-107.8,-16.9,,,SingTel,SingTel,5G NR,525,1,1.23751100,103.86211400,733
12/10/2024 11:22:15,-108.4,-16.4,,,SingTel,SingTel,5G NR,525,1,1.23746300,103.86209900,733
12/10/2024 11:22:14,-109.1,-15.9,,,SingTel,SingTel,5G NR,525,1,1.23742900,103.86208700,733
12/10/2024 11:22:14,-109,-13.4,,,SingTel,SingTel,5G NR,525,1,1.23742900,103.86208700,733
12/10/2024 11:22:12,-106.5,-13.9,,,SingTel,SingTel,5G NR,525,1,1.23734200,103.86205500,733
12/10/2024 11:22:11,-114.6,-15.9,,,SingTel,SingTel,5G NR,525,1,1.23730000,103.86203900,733
12/10/2024 11:22:10,-153.5,-41.5,,,SingTel,SingTel,5G NR,525,1,1.23725700,103.86202400,733
12/10/2024 11:22:08,-111,-15.9,,,SingTel,SingTel,5G NR,525,1,1.23717600,103.86199400,733
12/10/2024 11:22:07,-107.3,-19.9,,,SingTel,SingTel,5G NR,525,1,1.23715300,103.86198300,733
12/10/2024 11:22:06,-112.4,-17.7,,,SingTel,SingTel,5G NR,525,1,1.23708900,103.86195900,733
12/10/2024 11:22:04,-116.4,-21.4,,,SingTel,SingTel,5G NR,525,1,1.23700800,103.86192400,733
12/10/2024 11:22:04,-128.5,-28.6,,,SingTel,SingTel,5G NR,525,1,1.23700800,103.86192400,733
12/10/2024 11:22:03,-153.5,-41.6,,,SingTel,SingTel,5G NR,525,1,1.23698900,103.86191600,733
12/10/2024 11:22:02,-111.8,-19,,,SingTel,SingTel,5G NR,525,1,1.23692600,103.86189300,733
12/10/2024 11:22:01,-110.4,-15.3,,,SingTel,SingTel,5G NR,525,1,1.23688400,103.86187600,733
12/10/2024 11:21:59,-100.8,-23,,,SingTel,SingTel,5G NR,525,1,1.23680100,103.86184100,733
12/10/2024 11:21:58,-110,-19.7,,,SingTel,SingTel,5G NR,525,1,1.23678400,103.86183800,733
12/10/2024 11:21:57,-109.8,-22.8,,,SingTel,SingTel,5G NR,525,1,1.23672600,103.86181900,733
12/10/2024 11:21:56,-110.4,-17.8,,,SingTel,SingTel,5G NR,525,1,1.23668900,103.86180500,733
12/10/2024 11:21:54,-106.7,-13,,,SingTel,SingTel,5G NR,525,1,1.23660300,103.86177000,733
12/10/2024 11:21:53,-107.2,-15.1,,,SingTel,SingTel,5G NR,525,1,1.23656300,103.86175300,733
12/10/2024 11:21:52,-107.4,-14.7,,,SingTel,SingTel,5G NR,525,1,1.23651800,103.86173700,733
12/10/2024 11:21:52,-109.7,-17.8,,,SingTel,SingTel,5G NR,525,1,1.23651800,103.86173700,733
12/10/2024 11:21:50,-110.9,-20.5,,,SingTel,SingTel,5G NR,525,1,1.23642900,103.86170100,733
12/10/2024 11:21:49,-105.9,-22.1,,,SingTel,SingTel,5G NR,525,1,1.23639000,103.86168600,733
12/10/2024 11:21:48,-111.8,-14.9,,,SingTel,SingTel,5G NR,525,1,1.23634800,103.86167100,733
12/10/2024 11:21:47,-113.5,-16.6,,,SingTel,SingTel,5G NR,525,1,1.23630900,103.86165600,733
12/10/2024 11:21:45,-111.9,-19.1,,,SingTel,SingTel,5G NR,525,1,1.23621800,103.86162300,733
12/10/2024 11:21:44,-105.9,-14.3,,,SingTel,SingTel,5G NR,525,1,1.23617900,103.86160300,733
12/10/2024 11:21:43,-110.5,-17.9,,,SingTel,SingTel,5G NR,525,1,1.23614100,103.86158800,733
12/10/2024 11:21:42,-114.3,-20,,,SingTel,SingTel,5G NR,525,1,1.23610200,103.86157500,733
12/10/2024 11:21:41,-109.7,-18.7,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,733
12/10/2024 11:21:41,-115.9,-27.5,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,583
12/10/2024 11:21:41,-106.3,-16.4,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,733
12/10/2024 11:21:41,-114.2,-25.5,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,745
12/10/2024 11:21:41,-113,-24.4,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,763
12/10/2024 11:21:41,-103.1,-21.6,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,562
12/10/2024 11:21:41,-100.8,-22.3,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,583
12/10/2024 11:21:41,-104.6,-16.8,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,733
12/10/2024 11:21:41,-96.4,-18.3,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,745
12/10/2024 11:21:41,-92.6,-14.7,,,SingTel,SingTel,5G NR,525,1,1.23606400,103.86156100,763
12/10/2024 11:21:40,-105,-23.7,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,562
12/10/2024 11:21:40,-95.9,-18.7,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,583
12/10/2024 11:21:40,-97,-18.4,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,745
12/10/2024 11:21:40,-94.3,-15.7,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,763
12/10/2024 11:21:40,-99.1,-19.7,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,562
12/10/2024 11:21:40,-95.5,-18.8,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,583
12/10/2024 11:21:40,-96.4,-18.1,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,745
12/10/2024 11:21:40,-94.9,-17,,,SingTel,SingTel,5G NR,525,1,1.23602400,103.86154300,763
12/10/2024 11:21:39,-92.2,-16.8,,,SingTel,SingTel,5G NR,525,1,1.23600100,103.86153600,562
12/10/2024 11:21:39,-96.9,-19.4,,,SingTel,SingTel,5G NR,525,1,1.23600100,103.86153600,583
12/10/2024 11:21:39,-96.7,-19.2,,,SingTel,SingTel,5G NR,525,1,1.23600100,103.86153600,745
12/10/2024 11:21:39,-93.1,-16.3,,,SingTel,SingTel,5G NR,525,1,1.23600100,103.86153600,763
12/10/2024 11:21:39,-92.2,-16.2,,,SingTel,SingTel,5G NR,525,1,1.23597700,103.86152900,562
12/10/2024 11:21:39,-97,-19.2,,,SingTel,SingTel,5G NR,525,1,1.23597700,103.86152900,583
12/10/2024 11:21:39,-113.9,-26.9,,,SingTel,SingTel,5G NR,525,1,1.23597700,103.86152900,745
12/10/2024 11:21:39,-92.4,-15.3,,,SingTel,SingTel,5G NR,525,1,1.23597700,103.86152900,763
12/10/2024 11:21:38,-90,-14.9,,,SingTel,SingTel,5G NR,525,1,1.23595700,103.86152300,562
12/10/2024 11:21:38,-97,-18,,,SingTel,SingTel,5G NR,525,1,1.23595700,103.86152300,583
12/10/2024 11:21:38,-98.9,-21.1,,,SingTel,SingTel,5G NR,525,1,1.23595700,103.86152300,745
12/10/2024 11:21:38,-93.6,-16.6,,,SingTel,SingTel,5G NR,525,1,1.23595700,103.86152300,763
12/10/2024 11:21:38,-87.9,-13.9,,,SingTel,SingTel,5G NR,525,1,1.23593700,103.86151700,562
12/10/2024 11:21:38,-96,-18.3,,,SingTel,SingTel,5G NR,525,1,1.23593700,103.86151700,583
12/10/2024 11:21:38,-94.4,-17.1,,,SingTel,SingTel,5G NR,525,1,1.23593700,103.86151700,763
12/10/2024 11:21:37,-88,-14,,,SingTel,SingTel,5G NR,525,1,1.23591500,103.86150900,562
12/10/2024 11:21:37,-96.3,-18.5,,,SingTel,SingTel,5G NR,525,1,1.23591500,103.86150900,583
12/10/2024 11:21:37,-95.9,-17.2,,,SingTel,SingTel,5G NR,525,1,1.23591500,103.86150900,763
12/10/2024 11:21:37,-88.1,-13.8,,,SingTel,SingTel,5G NR,525,1,1.23589200,103.86150100,562
12/10/2024 11:21:37,-97.5,-19.8,,,SingTel,SingTel,5G NR,525,1,1.23589200,103.86150100,583
12/10/2024 11:21:37,-95.8,-17,,,SingTel,SingTel,5G NR,525,1,1.23589200,103.86150100,763
12/10/2024 11:21:36,-89.2,-14.8,,,SingTel,SingTel,5G NR,525,1,1.23585100,103.86148800,562
12/10/2024 11:21:36,-94.8,-17.6,,,SingTel,SingTel,5G NR,525,1,1.23585100,103.86148800,763
12/10/2024 11:21:36,-91.6,-16.1,,,SingTel,SingTel,5G NR,525,1,1.23585100,103.86148800,562
12/10/2024 11:21:36,-93.1,-17.3,,,SingTel,SingTel,5G NR,525,1,1.23585100,103.86148800,763
12/10/2024 11:21:35,-89.9,-15.1,,,SingTel,SingTel,5G NR,525,1,1.23580900,103.86147600,562
12/10/2024 11:21:35,-101.8,-21.7,,,SingTel,SingTel,5G NR,525,1,1.23580900,103.86147600,745
12/10/2024 11:21:35,-96.8,-18.5,,,SingTel,SingTel,5G NR,525,1,1.23580900,103.86147600,763
12/10/2024 11:21:35,-88.8,-13.9,,,SingTel,SingTel,5G NR,525,1,1.23580900,103.86147600,562
12/10/2024 11:21:35,-97,-16.8,,,SingTel,SingTel,5G NR,525,1,1.23580900,103.86147600,745
12/10/2024 11:21:35,-98.3,-19.4,,,SingTel,SingTel,5G NR,525,1,1.23580900,103.86147600,763
12/10/2024 11:21:34,-88.9,-13.6,,,SingTel,SingTel,5G NR,525,1,1.23578700,103.86146900,562
12/10/2024 11:21:34,-98.2,-17.5,,,SingTel,SingTel,5G NR,525,1,1.23578700,103.86146900,745
12/10/2024 11:21:34,-94.5,-16.9,,,SingTel,SingTel,5G NR,525,1,1.23578700,103.86146900,763
12/10/2024 11:21:34,-87.9,-13.2,,,SingTel,SingTel,5G NR,525,1,1.23576400,103.86146200,562
12/10/2024 11:21:34,-99.8,-19,,,SingTel,SingTel,5G NR,525,1,1.23576400,103.86146200,745
12/10/2024 11:21:34,-92.1,-15.5,,,SingTel,SingTel,5G NR,525,1,1.23576400,103.86146200,763
12/10/2024 11:21:33,-87.3,-12.8,,,SingTel,SingTel,5G NR,525,1,1.23574400,103.86145600,562
12/10/2024 11:21:33,-100,-19.1,,,SingTel,SingTel,5G NR,525,1,1.23574400,103.86145600,745
12/10/2024 11:21:33,-93.2,-15.9,,,SingTel,SingTel,5G NR,525,1,1.23574400,103.86145600,763
12/10/2024 11:21:33,-85.4,-12.2,,,SingTel,SingTel,5G NR,525,1,1.23572300,103.86145000,562
12/10/2024 11:21:33,-97.8,-16.9,,,SingTel,SingTel,5G NR,525,1,1.23572300,103.86145000,745
12/10/2024 11:21:33,-96.5,-18,,,SingTel,SingTel,5G NR,525,1,1.23572300,103.86145000,763
12/10/2024 11:21:32,-84.1,-12.3,,,SingTel,SingTel,5G NR,525,1,1.23570100,103.86144400,562
12/10/2024 11:21:32,-97.2,-17.5,,,SingTel,SingTel,5G NR,525,1,1.23570100,103.86144400,745
12/10/2024 11:21:32,-96.6,-18.8,,,SingTel,SingTel,5G NR,525,1,1.23570100,103.86144400,763
12/10/2024 11:21:32,-85.4,-12.6,,,SingTel,SingTel,5G NR,525,1,1.23567900,103.86143900,562
12/10/2024 11:21:32,-98.6,-17.6,,,SingTel,SingTel,5G NR,525,1,1.23567900,103.86143900,745
12/10/2024 11:21:32,-95.9,-18.8,,,SingTel,SingTel,5G NR,525,1,1.23567900,103.86143900,763
12/10/2024 11:21:31,-84.7,-12.7,,,SingTel,SingTel,5G NR,525,1,1.23565800,103.86143100,562
12/10/2024 11:21:31,-103.2,-20.5,,,SingTel,SingTel,5G NR,525,1,1.23565800,103.86143100,745
12/10/2024 11:21:31,-93.6,-17.9,,,SingTel,SingTel,5G NR,525,1,1.23565800,103.86143100,763
12/10/2024 11:21:31,-84.3,-12.5,,,SingTel,SingTel,5G NR,525,1,1.23563600,103.86142400,562
12/10/2024 11:21:31,-98.7,-18.5,,,SingTel,SingTel,5G NR,525,1,1.23563600,103.86142400,745
12/10/2024 11:21:31,-93.5,-19,,,SingTel,SingTel,5G NR,525,1,1.23563600,103.86142400,763
12/10/2024 11:21:30,-85.1,-12.8,,,SingTel,SingTel,5G NR,525,1,1.23559100,103.86141000,562
12/10/2024 11:21:30,-103.2,-21.3,,,SingTel,SingTel,5G NR,525,1,1.23559100,103.86141000,745
12/10/2024 11:21:30,-98.2,-21.1,,,SingTel,SingTel,5G NR,525,1,1.23559100,103.86141000,763
12/10/2024 11:21:30,-84.9,-12.7,,,SingTel,SingTel,5G NR,525,1,1.23559100,103.86141000,562
12/10/2024 11:21:30,-100.8,-20.7,,,SingTel,SingTel,5G NR,525,1,1.23559100,103.86141000,745
12/10/2024 11:21:30,-99.8,-20.3,,,SingTel,SingTel,5G NR,525,1,1.23559100,103.86141000,763
12/10/2024 11:21:29,-85.3,-13,,,SingTel,SingTel,5G NR,525,1,1.23554300,103.86139500,562
12/10/2024 11:21:29,-97.1,-19.5,,,SingTel,SingTel,5G NR,525,1,1.23554300,103.86139500,763
12/10/2024 11:21:29,-85.8,-13.1,,,SingTel,SingTel,5G NR,525,1,1.23554300,103.86139500,562
12/10/2024 11:21:29,-98,-21,,,SingTel,SingTel,5G NR,525,1,1.23554300,103.86139500,763
12/10/2024 11:21:28,-84.5,-12.5,,,SingTel,SingTel,5G NR,525,1,1.23552000,103.86138800,562
12/10/2024 11:21:28,-104.1,-23.5,,,SingTel,SingTel,5G NR,525,1,1.23552000,103.86138800,763
12/10/2024 11:21:28,-84.8,-12.8,,,SingTel,SingTel,5G NR,525,1,1.23549600,103.86138200,562
12/10/2024 11:21:28,-97.1,-19.9,,,SingTel,SingTel,5G NR,525,1,1.23549600,103.86138200,763
12/10/2024 11:21:27,-86.9,-13,,,SingTel,SingTel,5G NR,525,1,1.23544900,103.86136400,562
12/10/2024 11:21:27,-87.1,-13.4,,,SingTel,SingTel,5G NR,525,1,1.23544900,103.86136400,562
12/10/2024 11:21:26,-87,-13.8,,,SingTel,SingTel,5G NR,525,1,1.23542800,103.86135700,562
12/10/2024 11:21:26,-152.3,-41.5,,,SingTel,SingTel,5G NR,525,1,1.23542800,103.86135700,745
12/10/2024 11:21:26,-88.9,-14.5,,,SingTel,SingTel,5G NR,525,1,1.23540700,103.86135100,562
12/10/2024 11:21:26,-105.8,-25.2,,,SingTel,SingTel,5G NR,525,1,1.23540700,103.86135100,745
12/10/2024 11:21:25,-89.8,-14.7,,,SingTel,SingTel,5G NR,525,1,1.23536700,103.86133500,562
12/10/2024 11:21:25,-101,-21.1,,,SingTel,SingTel,5G NR,525,1,1.23536700,103.86133500,745
12/10/2024 11:21:25,-129,-33.2,,,SingTel,SingTel,5G NR,525,1,1.23536700,103.86133500,763
12/10/2024 11:21:25,-88.8,-14.4,,,SingTel,SingTel,5G NR,525,1,1.23536700,103.86133500,562
12/10/2024 11:21:25,-104.5,-21.7,,,SingTel,SingTel,5G NR,525,1,1.23536700,103.86133500,745
12/10/2024 11:21:25,-101,-22.1,,,SingTel,SingTel,5G NR,525,1,1.23536700,103.86133500,763
12/10/2024 11:21:24,-87.6,-13.9,,,SingTel,SingTel,5G NR,525,1,1.23534600,103.86132900,562
12/10/2024 11:21:24,-146.6,-40,,,SingTel,SingTel,5G NR,525,1,1.23534600,103.86132900,745
12/10/2024 11:21:24,-100.6,-20.4,,,SingTel,SingTel,5G NR,525,1,1.23534600,103.86132900,763
12/10/2024 11:21:24,-86.1,-12.8,,,SingTel,SingTel,5G NR,525,1,1.23527100,103.86130700,562
12/10/2024 11:21:24,-105.2,-23,,,SingTel,SingTel,5G NR,525,1,1.23527100,103.86130700,745
12/10/2024 11:21:24,-100.7,-20.2,,,SingTel,SingTel,5G NR,525,1,1.23527100,103.86130700,763
12/10/2024 11:21:23,-86.3,-12.4,,,SingTel,SingTel,5G NR,525,1,1.23527100,103.86130700,562
12/10/2024 11:21:23,-100.2,-18.6,,,SingTel,SingTel,5G NR,525,1,1.23527100,103.86130700,745
12/10/2024 11:21:23,-99.1,-19,,,SingTel,SingTel,5G NR,525,1,1.23527100,103.86130700,763
12/10/2024 11:21:23,-87.7,-12.8,,,SingTel,SingTel,5G NR,525,1,1.23525100,103.86130000,562
12/10/2024 11:21:23,-102,-19.2,,,SingTel,SingTel,5G NR,525,1,1.23525100,103.86130000,745
12/10/2024 11:21:23,-99,-18.1,,,SingTel,SingTel,5G NR,525,1,1.23525100,103.86130000,763
12/10/2024 11:21:22,-86.9,-13.2,,,SingTel,SingTel,5G NR,525,1,1.23523000,103.86129400,562
12/10/2024 11:21:22,-103.9,-21.3,,,SingTel,SingTel,5G NR,525,1,1.23523000,103.86129400,745
12/10/2024 11:21:22,-96,-17.8,,,SingTel,SingTel,5G NR,525,1,1.23523000,103.86129400,763
12/10/2024 11:21:22,-88.8,-14.4,,,SingTel,SingTel,5G NR,525,1,1.23521100,103.86128600,562
12/10/2024 11:21:22,-100.2,-19.7,,,SingTel,SingTel,5G NR,525,1,1.23521100,103.86128600,745
12/10/2024 11:21:22,-97.4,-18.3,,,SingTel,SingTel,5G NR,525,1,1.23521100,103.86128600,763
12/10/2024 11:21:21,-90.2,-14.7,,,SingTel,SingTel,5G NR,525,1,1.23519100,103.86127900,562
12/10/2024 11:21:21,-100,-19.6,,,SingTel,SingTel,5G NR,525,1,1.23519100,103.86127900,745
12/10/2024 11:21:21,-99.7,-20.3,,,SingTel,SingTel,5G NR,525,1,1.23519100,103.86127900,763
12/10/2024 11:21:20,-90.7,-15.3,,,SingTel,SingTel,5G NR,525,1,1.23514900,103.86126400,562
12/10/2024 11:21:20,-98.6,-18.5,,,SingTel,SingTel,5G NR,525,1,1.23514900,103.86126400,745
12/10/2024 11:21:20,-96.8,-19,,,SingTel,SingTel,5G NR,525,1,1.23514900,103.86126400,763
12/10/2024 11:21:20,-89.8,-15,,,SingTel,SingTel,5G NR,525,1,1.23514900,103.86126400,562
12/10/2024 11:21:20,-95.4,-16.8,,,SingTel,SingTel,5G NR,525,1,1.23514900,103.86126400,745
12/10/2024 11:21:19,-89,-14.4,,,SingTel,SingTel,5G NR,525,1,1.23512700,103.86125600,562
12/10/2024 11:21:19,-95,-16.7,,,SingTel,SingTel,5G NR,525,1,1.23512700,103.86125600,745
12/10/2024 11:21:19,-88.4,-13.9,,,SingTel,SingTel,5G NR,525,1,1.23510400,103.86124900,562
12/10/2024 11:21:19,-98.4,-19.6,,,SingTel,SingTel,5G NR,525,1,1.23510400,103.86124900,745
12/10/2024 11:21:18,-87.5,-13.7,,,SingTel,SingTel,5G NR,525,1,1.23506400,103.86123400,562
12/10/2024 11:21:18,-97.7,-17.9,,,SingTel,SingTel,5G NR,525,1,1.23506400,103.86123400,745
12/10/2024 11:21:18,-87.6,-13.6,,,SingTel,SingTel,5G NR,525,1,1.23506400,103.86123400,562
12/10/2024 11:21:18,-103.3,-21.7,,,SingTel,SingTel,5G NR,525,1,1.23506400,103.86123400,583
12/10/2024 11:21:18,-95.2,-16.6,,,SingTel,SingTel,5G NR,525,1,1.23506400,103.86123400,745
12/10/2024 11:21:17,-87.8,-13.4,,,SingTel,SingTel,5G NR,525,1,1.23504600,103.86122500,562
12/10/2024 11:21:17,-110.5,-26.1,,,SingTel,SingTel,5G NR,525,1,1.23504600,103.86122500,583
12/10/2024 11:21:17,-96.1,-17.6,,,SingTel,SingTel,5G NR,525,1,1.23504600,103.86122500,745
12/10/2024 11:21:17,-91.9,-14.2,,,SingTel,SingTel,5G NR,525,1,1.23502700,103.86121700,562
12/10/2024 11:21:17,-103.2,-24,,,SingTel,SingTel,5G NR,525,1,1.23502700,103.86121700,583
12/10/2024 11:21:17,-97.8,-18.6,,,SingTel,SingTel,5G NR,525,1,1.23502700,103.86121700,745
12/10/2024 11:21:16,-92.7,-15.2,,,SingTel,SingTel,5G NR,525,1,1.23500600,103.86121000,562
12/10/2024 11:21:16,-98.5,-18.8,,,SingTel,SingTel,5G NR,525,1,1.23500600,103.86121000,745
12/10/2024 11:21:16,-96.5,-17.1,,,SingTel,SingTel,5G NR,525,1,1.23498500,103.86120400,562
12/10/2024 11:21:16,-99.2,-19.4,,,SingTel,SingTel,5G NR,525,1,1.23498500,103.86120400,745
12/10/2024 11:21:15,-100,-19.4,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,562
12/10/2024 11:21:15,-125.1,-29.4,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,583
12/10/2024 11:21:15,-97.7,-18.4,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,745
12/10/2024 11:21:15,-99.5,-18.3,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,562
12/10/2024 11:21:15,-104.7,-20.6,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,583
12/10/2024 11:21:15,-105.3,-22.5,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,667
12/10/2024 11:21:15,-99.5,-20.5,,,SingTel,SingTel,5G NR,525,1,1.23494100,103.86118700,745
12/10/2024 11:21:14,-92.6,-14.9,,,SingTel,SingTel,5G NR,525,1,1.23491900,103.86117900,562
12/10/2024 11:21:14,-109.1,-23.9,,,SingTel,SingTel,5G NR,525,1,1.23491900,103.86117900,583
12/10/2024 11:21:14,-99.1,-20.6,,,SingTel,SingTel,5G NR,525,1,1.23491900,103.86117900,667
12/10/2024 11:21:14,-123.3,-29.9,,,SingTel,SingTel,5G NR,525,1,1.23491900,103.86117900,763
12/10/2024 11:21:14,-91,-13.7,,,SingTel,SingTel,5G NR,525,1,1.23489700,103.86117100,562
12/10/2024 11:21:14,-120.8,-30,,,SingTel,SingTel,5G NR,525,1,1.23489700,103.86117100,583
12/10/2024 11:21:14,-102.9,-23.1,,,SingTel,SingTel,5G NR,525,1,1.23489700,103.86117100,763
12/10/2024 11:21:13,-92.6,-14.8,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,562
12/10/2024 11:21:13,-106.3,-23.9,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,583
12/10/2024 11:21:13,-117.4,-27.5,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,745
12/10/2024 11:21:13,-101,-20.7,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,763
12/10/2024 11:21:13,-92.3,-14.6,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,562
12/10/2024 11:21:13,-103.3,-22.5,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,745
12/10/2024 11:21:13,-100.5,-20.6,,,SingTel,SingTel,5G NR,525,1,1.23485600,103.86115400,763
12/10/2024 11:21:12,-93.3,-15,,,SingTel,SingTel,5G NR,525,1,1.23483400,103.86114400,562
12/10/2024 11:21:12,-101.6,-20.4,,,SingTel,SingTel,5G NR,525,1,1.23483400,103.86114400,745
12/10/2024 11:21:12,-94.3,-15.8,,,SingTel,SingTel,5G NR,525,1,1.23481200,103.86113500,562
12/10/2024 11:21:12,-98.2,-18.5,,,SingTel,SingTel,5G NR,525,1,1.23481200,103.86113500,745
12/10/2024 11:21:12,-104.6,-22.6,,,SingTel,SingTel,5G NR,525,1,1.23481200,103.86113500,763
12/10/2024 11:21:11,-95,-16.3,,,SingTel,SingTel,5G NR,525,1,1.23479200,103.86112500,562
12/10/2024 11:21:11,-99.3,-19.3,,,SingTel,SingTel,5G NR,525,1,1.23479200,103.86112500,745
12/10/2024 11:21:11,-100.9,-21.2,,,SingTel,SingTel,5G NR,525,1,1.23479200,103.86112500,763
12/10/2024 11:21:11,-95,-15.8,,,SingTel,SingTel,5G NR,525,1,1.23477100,103.86111600,562
12/10/2024 11:21:11,-101.9,-20.3,,,SingTel,SingTel,5G NR,525,1,1.23477100,103.86111600,745
12/10/2024 11:21:11,-100.8,-20.6,,,SingTel,SingTel,5G NR,525,1,1.23477100,103.86111600,763
12/10/2024 11:21:10,-94.1,-15.9,,,SingTel,SingTel,5G NR,525,1,1.23472500,103.86109900,562
